seed,selection_family,candidate_family,candidate,predictive_variance,selection_nll,candidate_h,candidate_q,candidate_r,selected
39127,fixed,ema,0.02,2.9502882557819756,1.75502812974232,,,,False
39127,fixed,ema,0.05,1.461531649850711,1.4531176617873296,,,,False
39127,fixed,ema,0.1,0.8936009335254737,1.211509692722695,,,,False
39127,fixed,ema,0.2,0.5663800699911342,0.9741906333365327,,,,False
39127,fixed,ema,0.4,0.3794377986903085,0.7682427112614437,,,,False
39127,fixed,ema,0.7,0.3080599767216542,0.6701986614181695,,,,False
39127,fixed,window,2,0.34013648409231984,0.7144862104946275,,,,False
39127,fixed,window,4,0.4487251274608634,0.844726430518846,,,,False
39127,fixed,window,8,0.6609862929415354,1.0515486035377786,,,,False
39127,fixed,window,16,1.0200968905287995,1.2800244126939582,,,,False
39127,fixed,window,32,1.607572913921304,1.527343839751002,,,,False
39127,fixed,window,64,2.6450601488070435,1.7563124682199434,,,,False
39127,fixed,fixed_jump,0.0025:0.0025:0.01,,0.7595315660364976,0.0025,0.0025,0.01,False
39127,fixed,fixed_jump,0.0025:0.0025:0.04,,0.296831779700033,0.0025,0.0025,0.04,False
39127,fixed,fixed_jump,0.0025:0.0025:0.16,,0.42878732405518577,0.0025,0.0025,0.16,False
39127,fixed,fixed_jump,0.0025:0.01:0.01,,0.527451557663042,0.0025,0.01,0.01,False
39127,fixed,fixed_jump,0.0025:0.01:0.04,,0.23960613595655408,0.0025,0.01,0.04,False
39127,fixed,fixed_jump,0.0025:0.01:0.16,,0.41951892338322727,0.0025,0.01,0.16,False
39127,fixed,fixed_jump,0.0025:0.04:0.01,,0.3359924270405859,0.0025,0.04,0.01,False
39127,fixed,fixed_jump,0.0025:0.04:0.04,,0.2717212640623942,0.0025,0.04,0.04,False
39127,fixed,fixed_jump,0.0025:0.04:0.16,,0.4785812012960684,0.0025,0.04,0.16,False
39127,fixed,fixed_jump,0.01:0.0025:0.01,,0.6390061203244185,0.01,0.0025,0.01,False
39127,fixed,fixed_jump,0.01:0.0025:0.04,,0.2634543208012366,0.01,0.0025,0.04,False
39127,fixed,fixed_jump,0.01:0.0025:0.16,,0.40994906839190687,0.01,0.0025,0.16,False
39127,fixed,fixed_jump,0.01:0.01:0.01,,0.4516494545225525,0.01,0.01,0.01,False
39127,fixed,fixed_jump,0.01:0.01:0.04,,0.22377224279172925,0.01,0.01,0.04,False
39127,fixed,fixed_jump,0.01:0.01:0.16,,0.41149920104487564,0.01,0.01,0.16,False
39127,fixed,fixed_jump,0.01:0.04:0.01,,0.304394025029612,0.01,0.04,0.01,False
