seed,selection_family,candidate,selection_nll,data_split,fit_tape_digest,uses_true_parameters,selected,candidate_q,candidate_r,candidate_q_rate,candidate_r_rate,candidate_decay,candidate_prior_mass,candidate_q_fraction,candidate_switch
41006,selected_fixed_jump,q=0.0025:r=0.01,1.2098588869306641,fit,4bfb7df5480e657d51217b80f1e088998c4483617bf240242b83bdbdec23b7f1,False,False,0.0025,0.01,,,,,,
41006,selected_fixed_jump,q=0.0025:r=0.02,0.700621227594596,fit,4bfb7df5480e657d51217b80f1e088998c4483617bf240242b83bdbdec23b7f1,False,False,0.0025,0.02,,,,,,
41006,selected_fixed_jump,q=0.0025:r=0.02875,0.5471819264182562,fit,4bfb7df5480e657d51217b80f1e088998c4483617bf240242b83bdbdec23b7f1,False,False,0.0025,0.02875,,,,,,
41006,selected_fixed_jump,q=0.0025:r=0.055,0.43492405110247895,fit,4bfb7df5480e657d51217b80f1e088998c4483617bf240242b83bdbdec23b7f1,False,False,0.0025,0.055,,,,,,
41006,selected_fixed_jump,q=0.01:r=0.01,0.5651637806418986,fit,4bfb7df5480e657d51217b80f1e088998c4483617bf240242b83bdbdec23b7f1,False,False,0.01,0.01,,,,,,
41006,selected_fixed_jump,q=0.01:r=0.02,0.2994967836416138,fit,4bfb7df5480e657d51217b80f1e088998c4483617bf240242b83bdbdec23b7f1,False,False,0.01,0.02,,,,,,
41006,selected_fixed_jump,q=0.01:r=0.02875,0.229599365507493,fit,4bfb7df5480e657d51217b80f1e088998c4483617bf240242b83bdbdec23b7f1,False,False,0.01,0.02875,,,,,,
41006,selected_fixed_jump,q=0.01:r=0.055,0.21297623351986444,fit,4bfb7df5480e657d51217b80f1e088998c4483617bf240242b83bdbdec23b7f1,False,False,0.01,0.055,,,,,,
41006,selected_fixed_jump,q=0.02:r=0.01,0.3247174963470024,fit,4bfb7df5480e657d51217b80f1e088998c4483617bf240242b83bdbdec23b7f1,False,False,0.02,0.01,,,,,,
41006,selected_fixed_jump,q=0.02:r=0.02,0.1870820512704885,fit,4bfb7df5480e657d51217b80f1e088998c4483617bf240242b83bdbdec23b7f1,False,False,0.02,0.02,,,,,,
41006,selected_fixed_jump,q=0.02:r=0.02875,0.1564026497619982,fit,4bfb7df5480e657d51217b80f1e088998c4483617bf240242b83bdbdec23b7f1,False,False,0.02,0.02875,,,,,,
41006,selected_fixed_jump,q=0.02:r=0.055,0.17749880218729575,fit,4bfb7df5480e657d51217b80f1e088998c4483617bf240242b83bdbdec23b7f1,False,False,0.02,0.055,,,,,,
41006,selected_fixed_jump,q=0.04:r=0.01,0.19023476592793653,fit,4bfb7df5480e657d51217b80f1e088998c4483617bf240242b83bdbdec23b7f1,False,False,0.04,0.01,,,,,,
41006,selected_fixed_jump,q=0.04:r=0.02,0.14793777889345977,fit,4bfb7df5480e657d51217b80f1e088998c4483617bf240242b83bdbdec23b7f1,False,False,0.04,0.02,,,,,,
41006,selected_fixed_jump,q=0.04:r=0.02875,0.1470077071144812,fit,4bfb7df5480e657d51217b80f1e088998c4483617bf240242b83bdbdec23b7f1,False,True,0.04,0.02875,,,,,,
41006,selected_fixed_jump,q=0.04:r=0.055,0.1947633975170628,fit,4bfb7df5480e657d51217b80f1e088998c4483617bf240242b83bdbdec23b7f1,False,False,0.04,0.055,,,,,,
41006,selected_fixed_jump,q=0.08:r=0.01,0.18305812607372032,fit,4bfb7df5480e657d51217b80f1e088998c4483617bf240242b83bdbdec23b7f1,False,False,0.08,0.01,,,,,,
41006,selected_fixed_jump,q=0.08:r=0.02,0.19103131894723827,fit,4bfb7df5480e657d51217b80f1e088998c4483617bf240242b83bdbdec23b7f1,False,False,0.08,0.02,,,,,,
41006,selected_fixed_jump,q=0.08:r=0.02875,0.20687176001200341,fit,4bfb7df5480e657d51217b80f1e088998c4483617bf240242b83bdbdec23b7f1,False,False,0.08,0.02875,,,,,,
41006,selected_fixed_jump,q=0.08:r=0.055,0.2668448144026507,fit,4bfb7df5480e657d51217b80f1e088998c4483617bf240242b83bdbdec23b7f1,False,False,0.08,0.055,,,,,,
41006,current_online_em,beta_q=0.02:beta_r=0.02,0.13534697358115894,fit,4bfb7df5480e657d51217b80f1e088998c4483617bf240242b83bdbdec23b7f1,False,False,,,0.02,0.02,,,,
41006,current_online_em,beta_q=0.02:beta_r=0.1,0.13797794444249553,fit,4bfb7df5480e657d51217b80f1e088998c4483617bf240242b83bdbdec23b7f1,False,False,,,0.02,0.1,,,,
41006,current_online_em,beta_q=0.02:beta_r=0.2,0.14857654667474338,fit,4bfb7df5480e657d51217b80f1e088998c4483617bf240242b83bdbdec23b7f1,False,False,,,0.02,0.2,,,,
41006,current_online_em,beta_q=0.02:beta_r=0.5,0.17183911022178366,fit,4bfb7df5480e657d51217b80f1e088998c4483617bf240242b83bdbdec23b7f1,False,False,,,0.02,0.5,,,,
41006,current_online_em,beta_q=0.1:beta_r=0.02,0.12390172016446188,fit,4bfb7df5480e657d51217b80f1e088998c4483617bf240242b83bdbdec23b7f1,False,True,,,0.1,0.02,,,,
41006,current_online_em,beta_q=0.1:beta_r=0.1,0.12634034690378845,fit,4bfb7df5480e657d51217b80f1e088998c4483617bf240242b83bdbdec23b7f1,False,False,,,0.1,0.1,,,,
